,full_name,age,religion,workclass,demographic_characteristic,relationship,race,workclass,town,Cluster Id - KMeans
29403,Shane Brandon Davies,31.0,Christianity,Private,77266.0,Not-in-family,White,Private,Edinburgh,1
29404,Miss Victor Aimee McDonald,26.0,Christianity,Private,191648.0,Other-relative,White,Private,Edinburgh,1
29406,Mr. Frederick Garry Peters,33.0,Christianity,Private,211349.0,Husband,White,Private,Edinburgh,1
29407,Mr. Declan Rhys Harris,22.0,Other religions,Private,203715.0,Own-child,White,Private,Edinburgh,1
29408,Miss Max Donna Griffiths,32.0,Christianity,Private,292592.0,Wife,White,Private,Edinburgh,1
29409,Miss Shaun Claire Thomas,30.0,Christianity,Private,125976.0,Unmarried,White,Private,Edinburgh,1
29410,Miss Damian Cooper,35.0,Christianity,?,320084.0,Wife,White,?,Swindon,1
29411,Roy Turner,29.0,Christianity,?,33811.0,Not-in-family,Asian-Pac-Islander,?,Edinburgh,1
29412,Mr. Peter Rogers,34.0,Not Stated,Private,204461.0,Husband,White,Private,Swindon,1
29414,Glen Graeme Jones,22.0,Christianity,Private,325033.0,Own-child,Black,Private,Edinburgh,1
29415,Ms. John Pearce,34.0,Christianity,Private,160216.0,Not-in-family,White,Private,Edinburgh,1
29416,Leonard Jones,30.0,Christianity,Private,345898.0,Not-in-family,Black,Private,Edinburgh,1
29417,Miss Guy White,38.0,Christianity,Private,139180.0,Unmarried,Black,Private,Sunderland,1
29420,Dale Jane Fisher,42.0,Christianity,?,202822.0,Not-in-family,Black,?,Edinburgh,1
29423,Ms. Kevin Sheila Thomas,31.0,Christianity,Private,199655.0,Not-in-family,Other,Private,Edinburgh,1
29424,Miss Alexander Williams,38.0,Christianity,Private,198216.0,Not-in-family,White,Private,Edinburgh,1
29428,Mr. John Charles Smith,33.0,Not Stated,Private,34066.0,Husband,Amer-Indian-Eskimo,Private,Edinburgh,1
29430,Mr. Joe Frederick Watts,33.0,Christianity,Private,116138.0,Not-in-family,Asian-Pac-Islander,Private,Edinburgh,1
29432,George Gibson,22.0,Christianity,Private,310152.0,Not-in-family,White,Private,Edinburgh,1
29433,Miss Tom Williams,27.0,Christianity,Private,257302.0,Wife,White,Private,Swindon,1
29435,Mr. Peter Mann,22.0,Christianity,Private,201490.0,Own-child,White,Private,Edinburgh,1
29436,Ms. Charles Green,52.0,Not Stated,Self-emp-inc,287927.0,Wife,White,Self-emp-inc,Swindon,1
29442,Louis Hawkins,22.0,Not Stated,?,207988.0,Other-relative,White,?,Edinburgh,1
29448,Glenn Begum,37.0,Christianity,Self-emp-not-inc,89622.0,Husband,White,Self-emp-not-inc,Declanton,1
29451,Mr. Patrick James,38.0,Christianity,Private,243409.0,Husband,White,Private,Swindon,1
29453,Mr. Roy Hunt,48.0,Sikhism,Private,373366.0,Husband,White,Private,Edinburgh,1
29474,Mr. Allan Parsons,26.0,Christianity,Private,273792.0,Own-child,White,Private,Edinburgh,1
29518,Julian Gill,52.0,Christianity,Private,266529.0,Husband,White,Private,Swindon,1
29520,Joseph Cox,22.0,Christianity,?,34443.0,Own-child,White,?,Edinburgh,1
29522,Nicholas Knight,43.0,Christianity,Private,236110.0,Not-in-family,White,Private,Edinburgh,1
29523,Mrs. Leon Long,27.0,Christianity,Private,211435.0,Unmarried,White,Private,Edinburgh,1
29525,Mr. Kieran Williams,35.0,Christianity,Local-gov,331395.0,Husband,White,Local-gov,Edinburgh,1
29529,Mr. Mohammad Butler,25.0,Christianity,Private,214542.0,Own-child,White,Private,Edinburgh,1
29530,Mr. Kyle Barlow,18.0,Christianity,Private,128617.0,Own-child,White,Private,Edinburgh,1
29532,Dennis Whittaker,22.0,Christianity,Private,207940.0,Own-child,White,Private,Edinburgh,1
29533,Brian Gould,30.0,Christianity,Private,111900.0,Husband,White,Private,Oxford,1
29534,Tom Roberts,26.0,Christianity,?,152046.0,Not-in-family,White,?,Edinburgh,1
29542,Francis Rosie Pope,20.0,Not Stated,Private,88231.0,Not-in-family,White,Private,Edinburgh,1
29545,Mr. Mitchell Leonard Peters,21.0,Christianity,Private,305446.0,Own-child,White,Private,Edinburgh,1
29546,Mr. Kenneth Forster,22.0,Christianity,Private,102766.0,Own-child,White,Private,Edinburgh,1
29549,Brian Marshall,21.0,Islam,Private,195199.0,Own-child,White,Private,Edinburgh,1
29552,Andrew Kerry Wade,32.0,Christianity,Private,243605.0,Unmarried,White,Private,Edinburgh,1
29560,Graham Clark,23.0,Christianity,Private,173851.0,Husband,White,Private,Edinburgh,1
29561,Ms. Andrew Jemma Power,25.0,Christianity,Private,108301.0,Unmarried,White,Private,Edinburgh,1
29566,Jamie Jacob Smith,22.0,Christianity,Private,313873.0,Not-in-family,White,Private,Edinburgh,1
29568,Miss Denis Emma Ward,43.0,Buddhism,Private,317320.0,Unmarried,White,Private,Edinburgh,1
29582,Mr. Glenn Henderson,48.0,Christianity,Private,184428.0,Not-in-family,White,Private,Edinburgh,1
29583,Leonard Thomas,23.0,Christianity,Private,68577.0,Husband,White,Private,Bristol,1
29584,Miss Damien Lucy Jackson,21.0,Islam,Private,176178.0,Own-child,White,Private,Edinburgh,1
29592,Robin Kenneth Allen,22.0,Christianity,Local-gov,44064.0,Own-child,White,Local-gov,Edinburgh,1
29594,Miss Charles Clare Davis,27.0,Christianity,Federal-gov,185885.0,Unmarried,White,Federal-gov,Edinburgh,1
29595,Joel Turner,32.0,Islam,Private,270335.0,Other-relative,White,Private,Swindon,1
29596,Mr. Graeme Scott,31.0,Christianity,Private,232475.0,Husband,White,Private,Swindon,1
29598,Lawrence Owens,45.0,Christianity,Private,367749.0,Not-in-family,White,Private,Edinburgh,1
29601,Mr. Simon George Peters,23.0,Christianity,Private,205939.0,Husband,White,Private,Edinburgh,1
29603,Elliott Allan Ali,46.0,Sikhism,Private,88781.0,Husband,White,Private,Edinburgh,1
29610,Ashley Jones,32.0,Christianity,Private,79870.0,Own-child,White,Private,Edinburgh,1
29623,Martyn Sullivan,18.0,Christianity,State-gov,109445.0,Own-child,White,State-gov,Edinburgh,1
29632,Mrs. Marcus Hall,23.0,Christianity,Local-gov,254127.0,Other-relative,White,Local-gov,Edinburgh,1
29649,Mr. Garry Barnett,52.0,Not Stated,?,130667.0,Not-in-family,Black,?,Edinburgh,1
29655,Mr. Paul King,23.0,Christianity,Private,380544.0,Husband,White,Private,Edinburgh,1
29668,Wayne Murray,25.0,Christianity,Private,190015.0,Own-child,White,Private,Edinburgh,1
29679,Raymond Khan,26.0,Christianity,Private,456618.0,Unmarried,White,Private,Edinburgh,1
29680,Mr. Luke Arthur Gibson,27.0,Islam,Private,177057.0,Not-in-family,White,Private,Edinburgh,1
29683,Mr. Kyle Powell,34.0,Christianity,Private,193961.0,Husband,Asian-Pac-Islander,Private,Swindon,1
29684,Gary Lane,44.0,Christianity,State-gov,255835.0,Other-relative,White,State-gov,Edinburgh,1
29700,Mr. Oliver Grant,23.0,Christianity,State-gov,96748.0,Own-child,White,State-gov,Edinburgh,1
29701,Mrs. Simon Lindsey Smith,32.0,Christianity,Private,196791.0,Not-in-family,White,Private,North Marion,1
29717,David Timothy Taylor,32.0,Christianity,Self-emp-inc,467108.0,Not-in-family,White,Self-emp-inc,Swindon,1
29722,Karl Jason Hanson,50.0,Christianity,Private,145409.0,Husband,White,Private,Swindon,1
29726,Mrs. Leon Wood,18.0,Christianity,Private,140164.0,Own-child,White,Private,Edinburgh,1
29727,Mr. Toby Smith,18.0,Christianity,Private,175024.0,Own-child,White,Private,Edinburgh,1
29729,Miss Timothy Begum,53.0,Christianity,State-gov,281590.0,Wife,White,State-gov,Swindon,1
29730,Bryan Hudson,36.0,Not Stated,Private,340110.0,Husband,White,Private,Waltonview,1
29734,Dr. Nathan Eric Moss,24.0,Christianity,Private,235071.0,Own-child,White,Private,Edinburgh,1
29735,Luke Nicholas Grant,45.0,Christianity,State-gov,33658.0,Husband,White,State-gov,Swindon,1
29738,Mr. Roy Mohammad Wilson,26.0,Christianity,Self-emp-not-inc,318644.0,Own-child,White,Self-emp-not-inc,Edinburgh,1
29739,Mr. Jason Shaun Webb,47.0,Christianity,Local-gov,199281.0,Unmarried,White,Local-gov,Leeds,1
29740,Ronald Parry,39.0,Christianity,Private,190895.0,Husband,White,Private,Swindon,1
29741,Ms. Wayne Evans,34.0,Not Stated,Private,226629.0,Wife,White,Private,Lake Louis,1
29742,Mr. Douglas Frank Thorpe,35.0,Christianity,Private,160120.0,Husband,Asian-Pac-Islander,Private,Leeds,1
29744,Mr. Samuel Taylor,28.0,Christianity,Private,44767.0,Own-child,White,Private,Bristol,1
29746,Ms. Dean Chloe Berry,23.0,Christianity,Private,194031.0,Own-child,White,Private,Edinburgh,1
29751,Brian Murray,40.0,Christianity,State-gov,170525.0,Not-in-family,White,State-gov,Edinburgh,1
29757,Mr. Bryan Ricky Blackburn,43.0,Christianity,Self-emp-not-inc,37618.0,Husband,White,Self-emp-not-inc,Edinburgh,1
29758,Jay Jones,25.0,Christianity,Private,308144.0,Not-in-family,White,Private,Edinburgh,1
29761,Alexander Charles Atkins,44.0,Christianity,Private,124692.0,Husband,White,Private,Joelport,1
29763,Mr. Dylan Farmer,29.0,Hinduism,Private,263015.0,Husband,White,Private,Edinburgh,1
29766,Antony Kaur,21.0,Christianity,Private,38455.0,Not-in-family,White,Private,Edinburgh,1
29767,Mr. Rhys Brown,33.0,Judaism,Private,178449.0,Not-in-family,White,Private,Edinburgh,1
29770,Mr. Terry Turner,23.0,Not Stated,Private,115458.0,Own-child,White,Private,Edinburgh,1
29772,Ms. Bradley Clarke,38.0,Christianity,Private,191524.0,Own-child,White,Private,Edinburgh,1
29773,Miss Hugh Harper,41.0,Christianity,Self-emp-not-inc,226505.0,Unmarried,White,Self-emp-not-inc,Edinburgh,1
29776,Ms. Lawrence Rita Crawford,34.0,Christianity,Local-gov,188682.0,Not-in-family,White,Local-gov,Edinburgh,1
29777,Miss Ashley Cox,29.0,Christianity,Private,197618.0,Not-in-family,White,Private,Edinburgh,1
29778,Duncan Williams,34.0,Christianity,Self-emp-not-inc,213226.0,Husband,White,Self-emp-not-inc,Swindon,1
29781,Mr. Simon Adams,34.0,Christianity,Private,191930.0,Husband,Black,Private,Leeds,1
29784,Mrs. Ashley McKenzie,28.0,Christianity,Private,130067.0,Wife,White,Private,Joshfurt,1
29785,Mr. Abdul Gary Wright,28.0,Christianity,Private,221452.0,Not-in-family,White,Private,Edinburgh,1
29787,Mr. Jason Smith,27.0,Not Stated,Private,284343.0,Not-in-family,White,Private,Edinburgh,1
29789,Kieran Price,31.0,Christianity,Private,114691.0,Husband,White,Private,Leeds,1
29790,Miss Terry Miah,45.0,Christianity,Private,60267.0,Unmarried,White,Private,Edinburgh,1
29795,Richard Lewis,26.0,Not Stated,?,32276.0,Husband,White,?,Edinburgh,1
29796,Adam Shirley Murray,20.0,Not Stated,Private,125591.0,Not-in-family,White,Private,Edinburgh,1
29803,Mr. Gavin Stuart Thompson,27.0,Christianity,Private,68895.0,Not-in-family,White,Private,Edinburgh,1
29809,Simon Riley,35.0,Islam,Private,135162.0,Husband,White,Private,Oxford,1
29829,Dr. Max McLean,18.0,Hinduism,Self-emp-not-inc,60116.0,Own-child,White,Self-emp-not-inc,Edinburgh,1
29830,Mr. Dean Bernard King,22.0,Christianity,Private,83704.0,Own-child,White,Private,Edinburgh,1
29836,Dr. Leonard Bruce Scott,30.0,Christianity,Self-emp-inc,241431.0,Husband,White,Self-emp-inc,Swindon,1
29841,Philip Murray,24.0,Christianity,Private,214120.0,Own-child,White,Private,Edinburgh,1
29848,Mr. Cameron Stewart Harding,24.0,Christianity,Private,278130.0,Own-child,White,Private,Edinburgh,1
29850,Elliott Philip Brown,26.0,Christianity,Local-gov,336969.0,Husband,White,Local-gov,Edinburgh,1
29859,Ms. Charles Edwards,24.0,Christianity,Private,90046.0,Not-in-family,White,Private,Edinburgh,1
29860,Elliott Bradshaw,46.0,Christianity,?,177305.0,Wife,Black,?,Edinburgh,1
29862,Rhys Hall,38.0,Christianity,Private,203169.0,Husband,White,Private,Douglasfurt,1
29868,Mr. Clive Morton,23.0,Christianity,Private,142766.0,Own-child,White,Private,Edinburgh,1
29877,Tony Hale,20.0,Christianity,Private,218215.0,Own-child,White,Private,Edinburgh,1
29884,Mr. Bruce Richardson,25.0,Christianity,Private,462869.0,Other-relative,White,Private,Edinburgh,1
29889,Dean Jamie King,26.0,Christianity,Private,192262.0,Husband,White,Private,Edinburgh,1
29890,Peter Smith,24.0,Christianity,Private,285004.0,Not-in-family,Asian-Pac-Islander,Private,Edinburgh,1
29902,Dr. Mohamed Baker,19.0,Christianity,Private,472807.0,Other-relative,White,Private,Edinburgh,1
29909,Miss Oliver Morris,27.0,Christianity,Private,303973.0,Other-relative,White,Private,Edinburgh,1
29916,Dr. Lewis Gibbs,38.0,Christianity,Private,197113.0,Unmarried,Black,Private,Edinburgh,1
29927,Mr. Michael Joshua Clark,31.0,Christianity,Private,196125.0,Husband,White,Private,Edinburgh,1
29938,Mr. Stanley Norris,26.0,Christianity,Private,344991.0,Husband,White,Private,Edinburgh,1
29940,Mark Walton,26.0,Christianity,Private,306666.0,Husband,Black,Private,Oxford,1
29941,Denis Rhodes,42.0,Christianity,Private,197583.0,Husband,Black,Private,Oxford,1
29946,William Denis Hudson,28.0,Christianity,Private,68037.0,Not-in-family,White,Private,Edinburgh,1
29947,Ms. Gavin Smart,42.0,Christianity,Private,403187.0,Unmarried,Black,Private,Edinburgh,1
29950,Mrs. Jay Austin,41.0,Christianity,Private,343944.0,Unmarried,White,Private,Edinburgh,1
29955,Mr. Nigel Booth,28.0,Christianity,Private,209205.0,Not-in-family,White,Private,Bristol,1
29958,Miss Eric Jones,29.0,Christianity,Private,85812.0,Wife,White,Private,Stephenmouth,1
29960,Jeremy Chandler,39.0,Christianity,Self-emp-inc,257250.0,Not-in-family,White,Self-emp-inc,Bristol,1
29963,Dr. Jordan Walker,19.0,Christianity,Private,120781.0,Own-child,White,Private,Edinburgh,1
29967,Michael Stone,31.0,Christianity,State-gov,123037.0,Not-in-family,White,State-gov,Edinburgh,1
29969,Mr. Mitchell Harris,35.0,Christianity,Local-gov,105540.0,Husband,White,Local-gov,Edinburgh,1
29970,Mr. Scott Dean,35.0,Christianity,Self-emp-not-inc,49707.0,Husband,White,Self-emp-not-inc,Edinburgh,1
29972,Mrs. Charlie Hughes,18.0,Christianity,Private,143791.0,Own-child,Black,Private,Edinburgh,1
29973,Miss Mark Thompson,17.0,Christianity,Private,146268.0,Own-child,White,Private,Edinburgh,1
29974,Miss Gerald Hannah Wilson,29.0,Christianity,Private,186239.0,Unmarried,Black,Private,Edinburgh,1
29981,Jay Graham,38.0,Christianity,Local-gov,126569.0,Not-in-family,White,Local-gov,Edinburgh,1
29985,Lee Hunt,20.0,Not Stated,Private,187158.0,Own-child,White,Private,Edinburgh,1
30000,Rhys Hunter,34.0,Christianity,Private,227689.0,Not-in-family,White,Private,Bristol,1
30004,Brett Michael Khan,39.0,Christianity,Private,186183.0,Husband,White,Private,Bristol,1
30008,Mr. Edward Reynolds,22.0,Christianity,Private,219086.0,Own-child,White,Private,Edinburgh,1
30009,Mr. James Newman,22.0,Christianity,Private,136824.0,Not-in-family,White,Private,Edinburgh,1
30024,Mr. Conor McCarthy,29.0,Christianity,Private,166210.0,Not-in-family,White,Private,Oxford,1
30028,Mrs. Denis Jones,27.0,Christianity,Private,58098.0,Not-in-family,White,Private,Edinburgh,1
30040,Mr. Garry Chambers,33.0,Christianity,Private,263561.0,Not-in-family,White,Private,Edinburgh,1
30066,Mrs. Dale Cooke,23.0,Christianity,Private,401335.0,Unmarried,Black,Private,Edinburgh,1
30069,Gareth Spencer,37.0,Christianity,Self-emp-inc,27997.0,Not-in-family,White,Self-emp-inc,Edinburgh,1
30071,Arthur Ronald Smith,18.0,Christianity,Private,289405.0,Own-child,Other,Private,Edinburgh,1
30078,Miss Steven Gillian Graham,41.0,Christianity,Local-gov,157240.0,Unmarried,White,Local-gov,Edinburgh,1
30082,Mr. Oliver Russell McKenzie,28.0,Christianity,Private,119793.0,Husband,White,Private,Edinburgh,1
30083,Kieran Archer,40.0,Christianity,Self-emp-not-inc,26892.0,Husband,White,Self-emp-not-inc,Swindon,1
30089,Mrs. Alan Holloway,42.0,Christianity,Local-gov,340148.0,Wife,White,Local-gov,Edinburgh,1
30090,Miss Lawrence Watts,36.0,Christianity,Private,166235.0,Not-in-family,Black,Private,Edinburgh,1
30095,Mr. Graeme Evans,23.0,Christianity,Federal-gov,209131.0,Own-child,White,Federal-gov,Edinburgh,1
30099,Trevor Roberts,31.0,Christianity,Self-emp-not-inc,31510.0,Not-in-family,White,Self-emp-not-inc,Edinburgh,1
30105,Elliot Young,34.0,Christianity,Private,48010.0,Unmarried,White,Private,Edinburgh,1
30107,Douglas Kieran Wallace,52.0,Christianity,Private,56915.0,Husband,Amer-Indian-Eskimo,Private,Leeds,1
30108,Mohamed Davies,19.0,Islam,Private,249609.0,Own-child,White,Private,Edinburgh,1
30110,Dr. Dennis Jones,24.0,Islam,Private,203924.0,Not-in-family,White,Private,Edinburgh,1
30115,Frank Morton,34.0,Christianity,Private,144949.0,Not-in-family,White,Private,Edinburgh,1
30125,Gary Leonard Sanderson,26.0,Christianity,Private,167350.0,Husband,White,Private,Swindon,1
30129,Mr. Cameron Louis Cross,34.0,Christianity,Self-emp-inc,196373.0,Husband,White,Self-emp-inc,Leicester,1
30132,Anthony Molly Bolton,33.0,Christianity,Private,207301.0,Not-in-family,White,Private,Edinburgh,1
30133,Stephen Francis Dale,35.0,Christianity,Private,49020.0,Husband,White,Private,Swindon,1
30142,Mathew Deborah Walton,42.0,Christianity,Private,341204.0,Unmarried,White,Private,Thomasview,1
30146,Harry Jeffrey Matthews,19.0,Christianity,?,387641.0,Own-child,White,?,Edinburgh,1
30150,Mr. Conor Connolly,37.0,Christianity,Private,236328.0,Husband,White,Private,Bristol,1
30158,Graham Moore,24.0,Christianity,Private,170070.0,Not-in-family,White,Private,Edinburgh,1
30163,Martyn Gregory,40.0,Islam,State-gov,152307.0,Husband,White,State-gov,South Jasminestad,1
30164,Mrs. Ian Moran,28.0,Christianity,Private,70240.0,Not-in-family,Asian-Pac-Islander,Private,Edinburgh,1
30170,Reece Brown,25.0,Christianity,Local-gov,77698.0,Unmarried,Black,Local-gov,Edinburgh,1
30174,Mr. Toby Whittaker,31.0,Christianity,Self-emp-not-inc,33117.0,Not-in-family,White,Self-emp-not-inc,Oxford,1
30180,Shane Wright,19.0,Christianity,Private,100999.0,Own-child,White,Private,Edinburgh,1
30182,Miss Graeme Porter,38.0,Christianity,Private,343403.0,Not-in-family,White,Private,Edinburgh,1
30199,Mr. Gregory Anderson,38.0,Christianity,Self-emp-inc,126569.0,Husband,White,Self-emp-inc,Wilsonfurt,1
30202,Miss Jonathan Abigail Bennett,27.0,Christianity,Private,181666.0,Own-child,White,Private,Edinburgh,1
30206,Jason Davies,26.0,Christianity,Local-gov,242464.0,Husband,White,Local-gov,Oxford,1
30209,Ms. Lee Megan Daly,17.0,Christianity,Private,147339.0,Own-child,Other,Private,Edinburgh,1
30211,James Carl Simpson,43.0,Christianity,Private,198619.0,Husband,White,Private,Swindon,1
30217,Mrs. Alexander Jones,35.0,Islam,Private,221324.0,Unmarried,Black,Private,Edinburgh,1
30219,Mr. Samuel Hughes,30.0,Christianity,Self-emp-inc,109282.0,Husband,White,Self-emp-inc,Swindon,1
30221,Mr. Raymond Sean Barton,17.0,Christianity,State-gov,117906.0,Own-child,White,State-gov,Edinburgh,1
30264,Mr. Stephen Hughes,35.0,Christianity,Self-emp-not-inc,241469.0,Husband,White,Self-emp-not-inc,Edinburgh,1
30265,Iain Andrews,44.0,Not Stated,Self-emp-not-inc,170721.0,Husband,White,Self-emp-not-inc,Edinburgh,1
30271,Mrs. Justin Carol Hopkins,25.0,Christianity,Private,193820.0,Not-in-family,White,Private,Edinburgh,1
30272,Ms. Christopher Chelsea Mistry,39.0,Buddhism,Private,185053.0,Not-in-family,White,Private,Edinburgh,1
30277,Malcolm Jeremy Davis,44.0,Christianity,Private,154076.0,Husband,White,Private,Leeds,1
30279,Patrick Nathan Matthews,41.0,Christianity,Private,177305.0,Husband,White,Private,Leeds,1
30281,Declan Evans,44.0,Christianity,Private,75012.0,Husband,White,Private,East Marcuston,1
30290,Lewis Clifford Brown,34.0,Christianity,?,205256.0,Husband,White,?,Edinburgh,1
30306,Ms. Patrick Hudson,25.0,Christianity,Private,107882.0,Not-in-family,White,Private,Edinburgh,1
30307,Miss Jake Laura Doherty,18.0,Christianity,?,202516.0,Own-child,White,?,Edinburgh,1
30308,Declan White,22.0,Christianity,?,219233.0,Own-child,Black,?,Edinburgh,1
30311,Josh Brett Wheeler,25.0,Christianity,Private,322585.0,Not-in-family,White,Private,Edinburgh,1
30316,Miss Maurice Louise Clarke,23.0,Christianity,?,229997.0,Unmarried,Black,?,Edinburgh,1
30321,Mr. Jay Williams,22.0,Christianity,Private,254293.0,Not-in-family,White,Private,Edinburgh,1
30322,Jeffrey Smith,20.0,Christianity,Private,72355.0,Not-in-family,White,Private,Edinburgh,1
30325,Lewis Payne,18.0,Christianity,Private,324011.0,Own-child,White,Private,Edinburgh,1
