,full_name,age,religion,workclass,demographic_characteristic,relationship,race,workclass,town,Cluster Id - KMeans
22476,Dean Walsh,46.0,Christianity,Private,246891.0,Husband,White,Private,Swindon,2
22478,Mr. Nathan Declan Todd,60.0,Sikhism,Private,191417.0,Not-in-family,Black,Private,Lincoln,2
22480,Mr. Derek Ronald Johnson,46.0,Christianity,Private,122206.0,Husband,White,Private,Johnport,2
22481,Lawrence Parker,39.0,Christianity,Private,229015.0,Husband,White,Private,Swindon,2
22484,Miss Donald Singh,55.0,Christianity,Local-gov,171328.0,Unmarried,Black,Local-gov,Edinburgh,2
22485,Ms. Jay Jenna Simpson,64.0,Christianity,Private,144182.0,Not-in-family,White,Private,Edinburgh,2
22488,Ricky Caroline Ryan,59.0,Christianity,Private,209438.0,Unmarried,Black,Private,Edinburgh,2
22491,Ms. Gavin Sian Wright,31.0,Sikhism,Federal-gov,113688.0,Unmarried,White,Federal-gov,Edinburgh,2
22492,Ms. Phillip Clayton,39.0,Buddhism,Private,333305.0,Wife,White,Private,Carolynmouth,2
22494,Maurice Young,56.0,Christianity,Private,76142.0,Unmarried,White,Private,Edinburgh,2
22495,Jeremy Smith,54.0,Christianity,Local-gov,38795.0,Husband,White,Local-gov,Danielside,2
22497,Arthur Campbell,70.0,Christianity,Private,203313.0,Not-in-family,White,Private,Edinburgh,2
22498,Dr. Lee Jay Murray,62.0,Christianity,State-gov,198686.0,Husband,White,State-gov,Edinburgh,2
22509,Victor Ian Hughes,54.0,Christianity,Self-emp-not-inc,135339.0,Husband,Asian-Pac-Islander,Self-emp-not-inc,Swindon,2
22510,Ms. Raymond Jenna Hussain,49.0,Christianity,Federal-gov,497486.0,Unmarried,White,Federal-gov,Edinburgh,2
22513,Mr. Sean West,38.0,Christianity,Private,103323.0,Not-in-family,White,Private,Edinburgh,2
22514,Terry Robinson,56.0,Christianity,Private,239404.0,Husband,Black,Private,Oxford,2
22515,Miss Declan Ashleigh Carpenter,67.0,Christianity,Private,165082.0,Not-in-family,White,Private,Edinburgh,2
22528,Ms. Joe Hardy,44.0,Christianity,Private,105936.0,Wife,White,Private,Edinburgh,2
22530,Mr. Antony Rogers,56.0,Christianity,Private,125000.0,Unmarried,White,Private,Sunderland,2
22532,Mr. Danny Martin,39.0,Not Stated,Private,133454.0,Not-in-family,White,Private,Edinburgh,2
22533,Mrs. Mohamed Paige Peacock,54.0,Christianity,Private,295520.0,Unmarried,Black,Private,Edinburgh,2
22535,Dennis George Williams,59.0,Christianity,Private,100313.0,Husband,White,Private,Port Kimberley,2
22537,Mr. Ashley Glen Wilkins,53.0,Christianity,Private,162381.0,Husband,White,Private,Edinburgh,2
22538,Mr. Frederick Stephen Houghton,35.0,Christianity,Private,183898.0,Unmarried,White,Private,Edinburgh,2
22540,Nigel Shirley Cox,51.0,Christianity,Private,280278.0,Unmarried,Black,Private,Edinburgh,2
22541,Mr. Charles Davies,57.0,Christianity,Private,342906.0,Husband,Black,Private,Cherylland,2
22544,Mr. Sam Evans,48.0,Christianity,Private,148549.0,Not-in-family,White,Private,Sunderland,2
22546,Antony Carl Watson,37.0,Christianity,Private,154571.0,Husband,Asian-Pac-Islander,Private,Swindon,2
22551,Jake Roberts,35.0,Christianity,Private,112158.0,Husband,White,Private,Edinburgh,2
22553,Miss Reece Marshall,58.0,Christianity,State-gov,283635.0,Not-in-family,White,State-gov,Edinburgh,2
22554,Mr. Conor Harris,44.0,Christianity,Private,69758.0,Husband,Asian-Pac-Islander,Private,Swindon,2
22556,Mr. Elliot Cox,55.0,Christianity,Private,88019.0,Not-in-family,White,Private,Edinburgh,2
22559,Mr. Elliot Harding,50.0,Christianity,Private,189498.0,Husband,White,Private,Swindon,2
22563,Ms. Ryan Lynne Smith,33.0,Christianity,Private,278514.0,Own-child,White,Private,Edinburgh,2
22565,Mrs. Alexander Olivia Jones,45.0,Christianity,Private,162028.0,Unmarried,White,Private,Edinburgh,2
22566,Mr. Ryan Garry May,47.0,Christianity,Private,98350.0,Not-in-family,Asian-Pac-Islander,Private,Edinburgh,2
22568,Jamie Berry,34.0,Christianity,Private,178615.0,Not-in-family,White,Private,Edinburgh,2
22571,Ben Jack Woodward,54.0,Christianity,Private,154891.0,Husband,White,Private,Leeds,2
22574,Victor Roy Hawkins,40.0,Christianity,Private,160120.0,Other-relative,Asian-Pac-Islander,Private,Edinburgh,2
22578,Kenneth Cheryl Payne,44.0,Christianity,Private,194049.0,Unmarried,Black,Private,Edinburgh,2
22580,Ms. Derek Simpson,67.0,Christianity,Private,174788.0,Not-in-family,White,Private,Edinburgh,2
22585,Kevin Dean Knight,44.0,Christianity,Private,115932.0,Not-in-family,White,Private,Swindon,2
22586,Mr. Lewis Gavin Tyler,46.0,Buddhism,Private,265105.0,Husband,White,Private,Swindon,2
22588,Mr. Gavin Taylor,61.0,Other religions,Private,121319.0,Husband,White,Private,Edinburgh,2
22591,Connor Brown,43.0,Christianity,Private,239161.0,Husband,Amer-Indian-Eskimo,Private,Swindon,2
22595,Dennis Brown,49.0,Christianity,Self-emp-not-inc,175622.0,Husband,White,Self-emp-not-inc,Sunderland,2
22596,Geoffrey Amanda Stevenson,66.0,Christianity,Private,153522.0,Unmarried,White,Private,Edinburgh,2
22601,Mr. Jay Lewis Connolly,41.0,Christianity,Local-gov,67671.0,Husband,White,Local-gov,Whiteberg,2
22606,Miss Richard Hayley Whitehead,48.0,Christianity,Private,104068.0,Unmarried,Amer-Indian-Eskimo,Private,Edinburgh,2
22610,Kenneth Terry Wilson,45.0,Christianity,Private,116391.0,Not-in-family,White,Private,Edinburgh,2
22612,Mr. Mohamed Anderson,62.0,Christianity,?,394534.0,Husband,Black,?,Leeds,2
22614,Mr. Jordan Gerald Bailey,45.0,Christianity,Private,194698.0,Husband,White,Private,Hallmouth,2
22620,Iain Dixon,49.0,Christianity,Self-emp-inc,246739.0,Husband,White,Self-emp-inc,Swindon,2
22622,Mr. Jordan Turner,47.0,Christianity,Private,187440.0,Husband,White,Private,Swindon,2
22623,Mr. Andrew Shane Lyons,38.0,Christianity,Local-gov,105266.0,Husband,White,Local-gov,Toddfort,2
22627,Mr. Timothy Hart,55.0,Christianity,Federal-gov,146477.0,Husband,White,Federal-gov,Swindon,2
22629,Ms. Leon Janet Miles,70.0,Sikhism,Private,90245.0,Unmarried,White,Private,Edinburgh,2
22631,Mr. Martyn Samuel Ellis,39.0,Christianity,Private,257735.0,Husband,White,Private,Edinburgh,2
22633,Jake Duncan,74.0,Christianity,Private,260669.0,Not-in-family,White,Private,Edinburgh,2
22636,Mr. Graeme Robert Freeman,35.0,Sikhism,Self-emp-not-inc,108808.0,Not-in-family,White,Self-emp-not-inc,Bristol,2
22637,Keith Mathew Townsend,38.0,Christianity,Private,272950.0,Not-in-family,White,Private,Edinburgh,2
22639,Mr. Julian Richardson,46.0,Not Stated,Self-emp-not-inc,122206.0,Husband,White,Self-emp-not-inc,Swindon,2
22641,Mr. Jason David Brown,40.0,Christianity,Private,209547.0,Husband,White,Private,Lawrenceburgh,2
22645,Mrs. Billy Heather Carr,50.0,Christianity,Local-gov,191025.0,Not-in-family,White,Local-gov,Edinburgh,2
22650,Mr. Stephen Williams,58.0,Not Stated,Local-gov,143910.0,Not-in-family,White,Local-gov,Leeds,2
22652,Mrs. Frederick Tracy Green,48.0,Christianity,Private,209182.0,Unmarried,White,Private,Edinburgh,2
22654,Mr. Liam Bennett,51.0,Christianity,Private,55500.0,Husband,White,Private,Leeds,2
22656,Mr. Stewart Harrison,42.0,Christianity,Private,200355.0,Husband,White,Private,Swindon,2
22658,Roy Billy Patel,51.0,Christianity,Local-gov,184542.0,Husband,White,Local-gov,North Marie,2
22659,Mr. Leslie Burgess,44.0,Christianity,State-gov,206927.0,Husband,White,State-gov,Swindon,2
22662,Glenn Clark,41.0,Islam,Private,146908.0,Husband,White,Private,Allenton,2
22663,Mrs. Trevor Denise Lewis,39.0,Christianity,Private,318416.0,Own-child,Black,Private,Edinburgh,2
22664,Jay Stevens,47.0,Christianity,Self-emp-inc,207540.0,Husband,White,Self-emp-inc,Edinburgh,2
22669,Mr. Ian Jackson,57.0,Christianity,State-gov,399246.0,Husband,Asian-Pac-Islander,State-gov,Edinburgh,2
22673,Mr. Francis McKenzie,44.0,Christianity,?,215943.0,Husband,White,?,West Vincent,2
22675,Jordan Byrne,61.0,Christianity,State-gov,130466.0,Unmarried,Amer-Indian-Eskimo,State-gov,Edinburgh,2
22676,Mr. Luke Turner,60.0,Christianity,Private,328525.0,Husband,White,Private,Edinburgh,2
22679,Mr. Kevin Michael Thomas,48.0,Other religions,Private,145041.0,Husband,White,Private,Swindon,2
22681,Miss Barry Katherine Willis,49.0,Christianity,Self-emp-not-inc,215096.0,Not-in-family,White,Self-emp-not-inc,Edinburgh,2
22682,Miss Danny Nelson,42.0,Christianity,Local-gov,177599.0,Unmarried,White,Local-gov,Edinburgh,2
22689,Mr. Kevin Ronald Perry,50.0,Sikhism,Private,185407.0,Husband,White,Private,South Darrenland,2
22692,Mr. Thomas Knight,53.0,Christianity,Private,270728.0,Husband,White,Private,Leeds,2
22701,Mr. Antony Davies,41.0,Christianity,Self-emp-not-inc,165108.0,Husband,White,Self-emp-not-inc,New Benton,2
22703,Mr. Hugh Alexander Edwards,56.0,Christianity,Private,171467.0,Unmarried,Black,Private,Alanbury,2
22706,Wayne Kelly,74.0,Christianity,Private,104896.0,Husband,White,Private,Edinburgh,2
22708,Dr. Jason Jacob Griffin,74.0,Christianity,?,76641.0,Husband,White,?,West Joan,2
22715,Brian Brown,42.0,Christianity,Private,328239.0,Not-in-family,White,Private,Edinburgh,2
22717,Craig Lee,60.0,Christianity,Private,170148.0,Unmarried,White,Private,Edinburgh,2
22718,Mr. Douglas Barlow,50.0,Christianity,Private,104501.0,Husband,White,Private,Leicester,2
22729,Roy Taylor,63.0,Christianity,?,424591.0,Husband,White,?,Oxford,2
22731,Ian Graham Evans,59.0,Christianity,State-gov,110199.0,Husband,White,State-gov,Leicester,2
22733,Ricky Gallagher,43.0,Christianity,Private,255667.0,Husband,White,Private,Edinburgh,2
22736,Mr. Martin Eric Harrison,40.0,Christianity,Private,187847.0,Not-in-family,White,Private,Edinburgh,2
22739,Russell Roberts,45.0,Christianity,Private,201865.0,Unmarried,White,Private,Bristol,2
22743,Gareth Colin Skinner,39.0,Christianity,Private,171344.0,Own-child,White,Private,Edinburgh,2
22744,Mr. Derek Alexander Power,40.0,Not Stated,Private,153976.0,Husband,White,Private,Edinburgh,2
22745,Ian Danny Barlow,53.0,Christianity,Private,374883.0,Not-in-family,White,Private,Edinburgh,2
22749,Mrs. Raymond Yvonne Burrows,47.0,Christianity,State-gov,108890.0,Unmarried,White,State-gov,Edinburgh,2
22752,Robin White,42.0,Christianity,Private,425049.0,Husband,White,Private,Bristol,2
22760,Danny Collins,45.0,Christianity,Local-gov,160187.0,Unmarried,Black,Local-gov,Edinburgh,2
22762,Dr. Danny Taylor,74.0,Christianity,Private,192290.0,Husband,White,Private,Edinburgh,2
22764,Billy Jackson,45.0,Christianity,Private,147206.0,Husband,White,Private,Swindon,2
22766,Ms. Joel Dixon,62.0,Christianity,?,124648.0,Not-in-family,White,?,Edinburgh,2
22781,Dr. Charlie Shah,30.0,Not Stated,Private,110226.0,Not-in-family,White,Private,West Francesca,2
22782,Mr. Jeffrey Adrian Morris,54.0,Christianity,Private,240914.0,Husband,White,Private,Leeds,2
22786,Mr. Billy Johnston,54.0,Islam,Self-emp-not-inc,36327.0,Husband,White,Self-emp-not-inc,Daviesburgh,2
22788,Tony Dickinson,46.0,Christianity,Private,75673.0,Not-in-family,Asian-Pac-Islander,Private,Edinburgh,2
22789,Mrs. Eric Harriet Clarke,37.0,Hinduism,Private,185744.0,Wife,White,Private,Swindon,2
22792,Oliver Henderson,40.0,Christianity,Private,115289.0,Own-child,White,Private,Edinburgh,2
22793,Miss Roy Walker,50.0,Christianity,Private,74879.0,Unmarried,White,Private,Edinburgh,2
22795,Dale Preston,59.0,Christianity,Private,272902.0,Unmarried,White,Private,Leicester,2
22796,Donald Douglas Green,44.0,Christianity,Self-emp-inc,220230.0,Husband,Black,Self-emp-inc,Edinburgh,2
22798,Simon Sanders,51.0,Not Stated,Self-emp-inc,234286.0,Husband,White,Self-emp-inc,Swindon,2
22799,Dr. Stanley Kevin Robertson,46.0,Christianity,Private,364548.0,Not-in-family,White,Private,Swindon,2
22800,Dr. Jeffrey Ronald Johnson,50.0,Not Stated,Self-emp-inc,283676.0,Husband,White,Self-emp-inc,Swindon,2
22802,Kenneth Byrne,41.0,Christianity,Private,70761.0,Not-in-family,Black,Private,Edinburgh,2
22803,Miss Derek Lauren Williams,53.0,Not Stated,Private,142717.0,Unmarried,White,Private,Edinburgh,2
22808,Mrs. Michael Scott,74.0,Christianity,?,74795.0,Not-in-family,White,?,Edinburgh,2
22810,Ms. Clifford Thompson,43.0,Christianity,Local-gov,94937.0,Wife,White,Local-gov,Bradleybury,2
22811,Mr. Graeme Lee Ford,61.0,Christianity,Private,109511.0,Husband,White,Private,Edinburgh,2
22813,Dr. Jake Maurice Clayton,51.0,Islam,Self-emp-inc,201689.0,Husband,White,Self-emp-inc,Sunderland,2
22817,Mr. Julian Thomson,69.0,Christianity,Private,114801.0,Husband,White,Private,Edinburgh,2
22819,Mr. Nicholas Holt,40.0,Christianity,Local-gov,27444.0,Not-in-family,White,Local-gov,Bristol,2
22820,Mr. Guy Barrett,61.0,Christianity,Private,180382.0,Husband,White,Private,Edinburgh,2
22821,Mr. Tom Harry Clark,57.0,Christianity,Private,143266.0,Husband,White,Private,Swindon,2
22825,Mr. Derek Jonathan Taylor,45.0,Not Stated,State-gov,193524.0,Husband,White,State-gov,Oxford,2
22827,Mr. Arthur Bird,52.0,Judaism,Self-emp-not-inc,124963.0,Not-in-family,White,Self-emp-not-inc,Swindon,2
22829,Alexander Hilary Warner,38.0,Christianity,Self-emp-not-inc,149230.0,Own-child,White,Self-emp-not-inc,Edinburgh,2
22831,Dr. Adrian Jake Barber,35.0,Not Stated,Private,113543.0,Own-child,White,Private,Bristol,2
22832,Mrs. Andrew Irene Wilson,62.0,Christianity,?,187636.0,Unmarried,White,?,Edinburgh,2
22833,Mr. Glenn Gordon Leach,56.0,Christianity,Self-emp-inc,267763.0,Husband,White,Self-emp-inc,Nicolatown,2
22834,Miss Joe Sullivan,70.0,Christianity,Federal-gov,143849.0,Not-in-family,White,Federal-gov,Edinburgh,2
22838,Mr. Jason Charlie Matthews,53.0,Christianity,Private,97005.0,Husband,White,Private,Swindon,2
22839,Barry Owen,39.0,Not Stated,Private,337898.0,Not-in-family,White,Private,Swindon,2
22840,Guy Carter,51.0,Christianity,Federal-gov,124076.0,Not-in-family,White,Federal-gov,Oxford,2
22841,Mr. Liam Dixon,57.0,Christianity,Federal-gov,277420.0,Husband,White,Federal-gov,Swindon,2
22842,Brian Hollie Begum,51.0,Islam,Private,280278.0,Unmarried,Black,Private,Edinburgh,2
22844,Kieran Burton,43.0,Christianity,Private,202188.0,Not-in-family,White,Private,Edinburgh,2
22845,Ms. Carl Kelly Williams,42.0,Christianity,Private,198422.0,Own-child,White,Private,Edinburgh,2
22847,Mr. Patrick Wilson,33.0,Christianity,Private,178429.0,Husband,White,Private,Edinburgh,2
22848,Henry Martyn Thorpe,47.0,Christianity,Private,185866.0,Husband,White,Private,Sunderland,2
22849,Mr. Roger Gray,63.0,Christianity,Self-emp-not-inc,219661.0,Husband,White,Self-emp-not-inc,Edinburgh,2
22851,Miss Stewart Bethany Noble,61.0,Christianity,Private,139586.0,Unmarried,Asian-Pac-Islander,Private,Oxford,2
22858,Mrs. Ricky Ward,43.0,Christianity,Private,200734.0,Not-in-family,Black,Private,Edinburgh,2
22859,George Brett Hughes,53.0,Sikhism,Private,81859.0,Husband,White,Private,South Dalefort,2
22862,Ms. Josh Diane Preston,45.0,Christianity,Private,185057.0,Not-in-family,White,Private,Leicester,2
22863,Bryan Marsh,37.0,Christianity,Self-emp-not-inc,42044.0,Husband,White,Self-emp-not-inc,Edinburgh,2
22868,Karl Smith,54.0,Christianity,Federal-gov,27432.0,Husband,White,Federal-gov,Swindon,2
22869,Mr. Terry Richardson,55.0,Christianity,Private,145419.0,Husband,White,Private,Edinburgh,2
22870,Paul Roberts,56.0,Christianity,Private,147202.0,Not-in-family,White,Private,Edinburgh,2
22878,Mr. Gerard Brett Wright,37.0,Christianity,Private,175720.0,Not-in-family,White,Private,Edinburgh,2
22879,Dr. Denis Smith,31.0,Christianity,Private,172865.0,Own-child,White,Private,Edinburgh,2
22880,Mr. Damien Clark,47.0,Christianity,Private,35969.0,Husband,White,Private,Leeds,2
22883,Mr. Vincent Hopkins,55.0,Christianity,Private,189528.0,Husband,White,Private,Edinburgh,2
22884,Mr. Max Perkins,63.0,Christianity,Local-gov,113324.0,Not-in-family,White,Local-gov,North Paigeton,2
22886,Dr. Martin Newman,66.0,Christianity,Private,89681.0,Not-in-family,White,Private,Edinburgh,2
22887,Mr. Darren Lord,46.0,Christianity,Federal-gov,199925.0,Not-in-family,White,Federal-gov,East Colin,2
22888,Dr. Tom McDonald,46.0,Christianity,Private,102308.0,Husband,White,Private,Swindon,2
22890,Gerald Nathan Poole,32.0,Christianity,Private,176998.0,Husband,White,Private,Leeds,2
22891,Ms. Callum Howard,38.0,Christianity,?,94559.0,Wife,Other,?,Matthewfurt,2
22893,Mr. Marc Gray,35.0,Christianity,Private,180686.0,Husband,White,Private,Edinburgh,2
22896,Colin Keith Smith,46.0,Christianity,Self-emp-not-inc,210364.0,Husband,White,Self-emp-not-inc,Edinburgh,2
22900,Mr. Simon Kieran Russell,57.0,Christianity,Private,161964.0,Husband,White,Private,North Alan,2
22903,Mr. Nicholas Higgins,33.0,Buddhism,Private,53373.0,Husband,White,Private,Bryanfurt,2
22904,Mrs. Josh Christine Thomas,61.0,Christianity,Private,166330.0,Wife,White,Private,Swindon,2
22905,Mrs. Donald Josephine Barton,38.0,Islam,Self-emp-inc,124665.0,Not-in-family,White,Self-emp-inc,Edinburgh,2
22910,Ms. Martin Jones,74.0,Christianity,Local-gov,329355.0,Not-in-family,White,Local-gov,Edinburgh,2
22911,Lawrence Hussain,46.0,Christianity,Private,178319.0,Husband,White,Private,North Shaun,2
22912,Mrs. Donald Sharon Roberts,50.0,Christianity,Local-gov,304246.0,Unmarried,White,Local-gov,Edinburgh,2
22914,Ms. Simon Gemma Kelly,48.0,Christianity,Private,298037.0,Unmarried,White,Private,Edinburgh,2
22919,Mrs. Damien Green,58.0,Islam,Local-gov,199546.0,Unmarried,Black,Local-gov,Edinburgh,2
22922,Luke Clarke,67.0,Christianity,Private,126511.0,Husband,White,Private,Swindon,2
22924,Maurice Pritchard,74.0,Christianity,?,91901.0,Husband,White,?,Edinburgh,2
22926,Ms. Kyle Baker,50.0,Christianity,Local-gov,321851.0,Not-in-family,White,Local-gov,Edinburgh,2
22930,Miss Roger Kennedy,63.0,Christianity,Private,20323.0,Not-in-family,White,Private,Edinburgh,2
22934,Russell Lewis,46.0,Islam,Local-gov,53123.0,Wife,White,Local-gov,Edinburgh,2
22935,Miss Mohammad Lee,47.0,Christianity,Private,175990.0,Wife,White,Private,Natashatown,2
22936,Duncan Natasha Morris,47.0,Christianity,Private,316101.0,Not-in-family,White,Private,Edinburgh,2
22939,Russell Houghton,54.0,Christianity,Private,99185.0,Unmarried,White,Private,Leicester,2
22941,Mr. Toby Ian Watson,40.0,Not Stated,Private,120074.0,Not-in-family,White,Private,Edinburgh,2
22942,Damien Khan,53.0,Christianity,Self-emp-not-inc,77336.0,Husband,White,Self-emp-not-inc,Swindon,2
22944,Jacob Noble,59.0,Not Stated,Private,77884.0,Not-in-family,Asian-Pac-Islander,Private,Hewittshire,2
22946,Miss Simon Andrews,53.0,Not Stated,?,318351.0,Wife,White,?,Swindon,2
22949,Mrs. Ricky Lawrence,55.0,Christianity,Local-gov,184620.0,Not-in-family,White,Local-gov,Edinburgh,2
22956,Mr. Max Quinn,55.0,Christianity,Private,104501.0,Husband,White,Private,Swindon,2
22958,Mr. Abdul Jeremy Ball,53.0,Christianity,Private,180439.0,Husband,White,Private,Margaretborough,2
22963,Mr. Steven West,61.0,Christianity,?,160155.0,Husband,White,?,Marcfort,2
22964,Max Leonard,52.0,Christianity,Local-gov,378045.0,Not-in-family,White,Local-gov,Edinburgh,2
22965,Miss Joseph Davison,44.0,Christianity,Private,177083.0,Not-in-family,White,Private,Edinburgh,2
22966,Frank George Jones,56.0,Christianity,Self-emp-inc,119891.0,Husband,White,Self-emp-inc,Edinburgh,2
22969,Ms. Brett Charlene Cox,30.0,Christianity,Private,63861.0,Not-in-family,White,Private,Edinburgh,2
22973,Declan Andrew Jackson,46.0,Christianity,Private,100651.0,Not-in-family,White,Private,Edinburgh,2
22974,Abdul Turner,55.0,Christianity,Local-gov,196307.0,Husband,White,Local-gov,New Sianberg,2
22979,Neil Christopher Jones,35.0,Christianity,Private,27494.0,Not-in-family,Amer-Indian-Eskimo,Private,Bristol,2
22981,Conor Watson,52.0,Christianity,Private,199688.0,Husband,White,Private,Swindon,2
22984,Gareth Jackson,56.0,Islam,Self-emp-inc,109856.0,Husband,White,Self-emp-inc,Swindon,2
22990,Douglas Bell,40.0,Christianity,Private,193144.0,Unmarried,White,Private,Edinburgh,2
22993,Guy Stanley Davies,59.0,Christianity,Private,110820.0,Not-in-family,White,Private,Oxford,2
22994,Dr. Arthur Jordan,43.0,Christianity,Private,403276.0,Husband,White,Private,Swindon,2
22995,Mr. Kyle Bryant,43.0,Islam,Self-emp-not-inc,147269.0,Husband,White,Self-emp-not-inc,Woodsside,2
22996,Miss Donald Lewis,54.0,Christianity,Private,123092.0,Not-in-family,White,Private,Edinburgh,2
23006,Kyle Wilson,29.0,Christianity,Private,146343.0,Unmarried,Black,Private,Edinburgh,2
