,full_name,age,religion,workclass,demographic_characteristic,relationship,race,workclass,town,Cluster Id - KMeans
31765,Dr. Bradley Hughes,69.0,Christianity,Self-emp-not-inc,89011.0,Husband,White,Self-emp-not-inc,Edinburgh,0
31766,Jack Roy Edwards,45.0,Christianity,Private,287190.0,Unmarried,Black,Private,Edinburgh,0
31768,Mr. Aaron Charles Wade,74.0,Christianity,?,147097.0,Not-in-family,White,?,Edinburgh,0
31769,Mr. Simon Norman,48.0,Christianity,Private,157901.0,Husband,Amer-Indian-Eskimo,Private,Edinburgh,0
31770,Iain Victor Bell,45.0,Christianity,Private,148171.0,Husband,White,Private,Smithmouth,0
31771,Mrs. Douglas Humphries,54.0,Christianity,Private,124076.0,Wife,White,Private,Swindon,0
31772,Mr. Derek Talbot,38.0,Christianity,Private,112271.0,Husband,White,Private,Oxford,0
31774,Mr. Jonathan Jason Davies,67.0,Christianity,?,184506.0,Husband,White,?,Edinburgh,0
31775,Miss Dale Harriet Jones,59.0,Christianity,?,154236.0,Wife,White,?,Leahton,0
31776,Mrs. Tom Lisa Field,36.0,Christianity,Private,214816.0,Not-in-family,White,Private,Edinburgh,0
31778,Dr. Maurice Powell,45.0,Islam,State-gov,165108.0,Husband,White,State-gov,Swindon,0
31780,Mr. Dean Stephenson,70.0,Christianity,?,167826.0,Husband,White,?,Oxford,0
31781,Dr. Francis Martin,58.0,Not Stated,Self-emp-inc,161662.0,Husband,White,Self-emp-inc,Swindon,0
31782,Joseph Denis Cook,53.0,Christianity,Private,104879.0,Husband,White,Private,Swindon,0
31784,Mr. Ian Shaun Jones,34.0,Christianity,Private,265706.0,Unmarried,White,Private,West Damianbury,0
31785,Mrs. Martyn Mitchell,23.0,Christianity,Private,119704.0,Unmarried,White,Private,Edinburgh,0
31786,Albert French,35.0,Christianity,Private,167497.0,Wife,White,Private,Swindon,0
31787,Mr. Abdul Malcolm Price,46.0,Christianity,Self-emp-inc,204928.0,Husband,White,Self-emp-inc,Swindon,0
31789,Jamie Ward,32.0,Christianity,Private,221167.0,Not-in-family,White,Private,Edinburgh,0
31790,Kyle Smith,54.0,Christianity,State-gov,137815.0,Own-child,White,State-gov,Edinburgh,0
31791,Billy Katherine Williamson,26.0,Christianity,Private,261203.0,Unmarried,Other,Private,Edinburgh,0
31792,Ms. Shaun Morton,25.0,Christianity,Private,127139.0,Own-child,White,Private,Edinburgh,0
31793,Alan Clarke,47.0,Christianity,State-gov,295791.0,Unmarried,White,State-gov,Edinburgh,0
31794,Miss Adrian Judith Baker,20.0,Christianity,?,20469.0,Other-relative,Asian-Pac-Islander,?,Edinburgh,0
31795,Ms. Gregory Carol Stevenson,36.0,Christianity,Private,177121.0,Not-in-family,White,Private,Edinburgh,0
31796,Mrs. Robin Dean,23.0,Christianity,Private,193949.0,Own-child,White,Private,Edinburgh,0
31797,Mrs. Carl Marie James,44.0,Islam,Private,183096.0,Unmarried,White,Private,Edinburgh,0
31798,Mr. Christopher Kirby,34.0,Christianity,Private,158800.0,Husband,White,Private,Swindon,0
31799,Mrs. Rhys Hammond,46.0,Other religions,Private,173613.0,Unmarried,White,Private,Edinburgh,0
31800,Mr. Ian Ian Singh,43.0,Christianity,Local-gov,351161.0,Not-in-family,White,Local-gov,Edinburgh,0
31801,Mrs. Paul Joyce Payne,41.0,Christianity,Local-gov,42703.0,Wife,White,Local-gov,Swindon,0
31802,Jamie Ashleigh Houghton,35.0,Christianity,Local-gov,188245.0,Unmarried,Black,Local-gov,Edinburgh,0
31804,Ashley Morris,37.0,Christianity,Private,175759.0,Husband,White,Private,Swindon,0
31807,Ms. Lawrence Joyce Wright,43.0,Christianity,Private,119359.0,Wife,Amer-Indian-Eskimo,Private,West Bethan,0
31808,Callum Cooper,48.0,Christianity,Private,97176.0,Unmarried,White,Private,Edinburgh,0
31809,Carl Jamie Bishop,36.0,Christianity,Private,109133.0,Husband,White,Private,Leeds,0
31810,Mr. Jordan Elliott Fraser,38.0,Christianity,Self-emp-not-inc,203828.0,Husband,White,Self-emp-not-inc,Edinburgh,0
31811,Raymond May,23.0,Christianity,Private,341610.0,Not-in-family,White,Private,Edinburgh,0
31813,Mr. Patrick Jeremy Bolton,23.0,Christianity,?,424494.0,Own-child,White,?,Edinburgh,0
31815,Ian Brian George,25.0,Christianity,Private,442274.0,Own-child,White,Private,Edinburgh,0
31816,Christian Joe Lewis,32.0,Christianity,Private,111883.0,Other-relative,White,Private,Edinburgh,0
31817,Dominic Walsh,45.0,Christianity,Private,235786.0,Husband,White,Private,Swindon,0
31818,Barry Leslie Macdonald,22.0,Christianity,Private,417668.0,Own-child,White,Private,Edinburgh,0
31819,Mr. Glen Reed,41.0,Christianity,Private,184378.0,Not-in-family,White,Private,Edinburgh,0
31820,Dr. Julian Wright,33.0,Christianity,Self-emp-not-inc,182926.0,Not-in-family,White,Self-emp-not-inc,Edinburgh,0
31821,Mr. Owen Taylor,34.0,Not Stated,Private,133503.0,Husband,White,Private,Swindon,0
31822,Alan Evans,30.0,Christianity,Private,32897.0,Not-in-family,White,Private,Edinburgh,0
31823,Mr. Toby Brooks,23.0,Islam,Private,126550.0,Other-relative,White,Private,Edinburgh,0
31824,Mr. Philip Collins,30.0,Christianity,Private,158688.0,Husband,White,Private,Leeds,0
31825,Billy Butcher,29.0,Christianity,Private,196385.0,Husband,White,Private,Swindon,0
31827,Malcolm Kemp,25.0,Not Stated,Private,122234.0,Not-in-family,Black,Private,Edinburgh,0
31831,Shane Connor Woodward,24.0,Christianity,Private,96635.0,Own-child,Asian-Pac-Islander,Private,Edinburgh,0
31832,Ms. Charles White,37.0,Christianity,Private,83471.0,Unmarried,Asian-Pac-Islander,Private,Edinburgh,0
31834,Mrs. Alan Clark,27.0,Christianity,Private,137658.0,Not-in-family,White,Private,Leeds,0
31835,Ms. Dean Chamberlain,39.0,Not Stated,Private,234807.0,Wife,White,Private,Swindon,0
31836,Dr. Stanley Higgins,25.0,Christianity,Private,185952.0,Not-in-family,White,Private,Edinburgh,0
31837,Leigh Haynes,53.0,Christianity,Local-gov,137250.0,Unmarried,Black,Local-gov,Edinburgh,0
31838,Mrs. Colin Evans,55.0,Christianity,Private,89182.0,Not-in-family,White,Private,Leeds,0
31839,Mr. Abdul Johnson,41.0,Christianity,Private,306495.0,Husband,White,Private,Leeds,0
31841,Mr. Kieran Adam Evans,50.0,Christianity,Local-gov,337768.0,Husband,White,Local-gov,Swindon,0
31842,Mohamed Shane Martin,59.0,Christianity,Self-emp-not-inc,32537.0,Husband,White,Self-emp-not-inc,Edinburgh,0
31844,Mr. Nathan Sean Davis,23.0,Christianity,Private,180052.0,Own-child,White,Private,Edinburgh,0
31846,Rhys David Palmer,36.0,Christianity,Private,195516.0,Not-in-family,White,Private,Edinburgh,0
31848,Conor Graham Armstrong,25.0,Not Stated,Private,229773.0,Husband,White,Private,Edinburgh,0
31849,Dr. Jack Neil Patel,37.0,Christianity,Local-gov,103886.0,Not-in-family,White,Local-gov,Edinburgh,0
31852,Karl Lee,36.0,Hinduism,?,187167.0,Not-in-family,White,?,Edinburgh,0
31853,Dr. Shane Smith,59.0,Christianity,Self-emp-inc,181974.0,Not-in-family,White,Self-emp-inc,Edinburgh,0
31854,Jacob Glen Hunter,74.0,Christianity,Self-emp-not-inc,145329.0,Not-in-family,White,Self-emp-not-inc,Edinburgh,0
31855,Callum Finch,43.0,Christianity,Federal-gov,186916.0,Not-in-family,White,Federal-gov,Swindon,0
31856,Phillip Wilkins,39.0,Christianity,Private,91711.0,Husband,White,Private,Swindon,0
31857,Abdul Moore,56.0,Christianity,Private,323706.0,Husband,White,Private,Sunderland,0
31858,Abdul Harris,43.0,Christianity,Private,104440.0,Husband,White,Private,Swindon,0
31859,Ian Mathew Gray,30.0,Christianity,Self-emp-not-inc,189346.0,Not-in-family,White,Self-emp-not-inc,Edinburgh,0
31860,Joshua Jackson,23.0,Christianity,Private,154713.0,Own-child,White,Private,Edinburgh,0
31862,Wayne Powell,21.0,Christianity,Private,148211.0,Not-in-family,White,Private,Edinburgh,0
31863,Mr. Luke Holmes,50.0,Christianity,Private,138179.0,Husband,White,Private,Swindon,0
31865,Mr. Cameron Reeves,58.0,Christianity,Self-emp-inc,143266.0,Husband,White,Self-emp-inc,Leeds,0
31866,Mrs. Louis Sara Pearce,51.0,Christianity,Private,59590.0,Wife,White,Private,Edinburgh,0
31867,Aaron Byrne,43.0,Christianity,Private,341757.0,Not-in-family,White,Private,Edinburgh,0
31868,Dr. Declan Jackson,31.0,Christianity,Private,34374.0,Not-in-family,White,Private,Oxford,0
31869,Mr. Richard Williams,27.0,Christianity,Private,327766.0,Not-in-family,White,Private,Edinburgh,0
31870,Miss Arthur Edwards,22.0,Christianity,Private,500720.0,Own-child,White,Private,Edinburgh,0
31871,Miss Clive Baker,36.0,Christianity,Private,325802.0,Unmarried,White,Private,Edinburgh,0
31872,Derek Hewitt,28.0,Christianity,Private,169631.0,Own-child,White,Private,Edinburgh,0
31873,Mr. Marcus Lee Howard,45.0,Christianity,Private,112517.0,Husband,White,Private,Edinburgh,0
31874,Nathan Brown,34.0,Christianity,Self-emp-not-inc,77209.0,Husband,White,Self-emp-not-inc,Swindon,0
31875,Mr. Stuart Flynn,36.0,Christianity,Private,334291.0,Husband,White,Private,Leeds,0
31876,Mr. Philip Lamb,30.0,Christianity,Self-emp-not-inc,337505.0,Husband,Asian-Pac-Islander,Self-emp-not-inc,Edinburgh,0
31877,Mr. Alan Roger Pritchard,53.0,Christianity,Private,171924.0,Not-in-family,White,Private,Swindon,0
31878,Dr. Jeremy Danny O'Donnell,31.0,Christianity,Private,182177.0,Not-in-family,White,Private,Edinburgh,0
31879,Kieran Darren Thompson,19.0,Islam,?,284450.0,Own-child,White,?,Edinburgh,0
31880,Clive Mohamed Bray,45.0,Christianity,State-gov,55395.0,Not-in-family,White,State-gov,Edinburgh,0
31881,Mr. Terry Moore,57.0,Christianity,Private,35520.0,Not-in-family,White,Private,Oxford,0
31882,Miss Albert Donna Owen,35.0,Christianity,Private,269723.0,Unmarried,White,Private,Edinburgh,0
31883,Carl Evans,35.0,Not Stated,Private,79637.0,Own-child,Amer-Indian-Eskimo,Private,Edinburgh,0
31884,Ronald Peters,32.0,Christianity,Private,167725.0,Husband,Asian-Pac-Islander,Private,Swindon,0
31885,Mr. Darren Wood,42.0,Christianity,Private,294270.0,Husband,White,Private,Bristol,0
31886,Dr. Antony Dawson,54.0,Christianity,Private,229465.0,Husband,White,Private,Swindon,0
31887,Mrs. Nicholas Ward,48.0,Islam,Private,185399.0,Wife,White,Private,Bristol,0
31888,Mr. John Gareth Barry,26.0,Not Stated,Private,211424.0,Husband,White,Private,Edinburgh,0
31889,Josh Pollard,43.0,Christianity,Private,212847.0,Not-in-family,White,Private,Edinburgh,0
31890,Mr. Marcus Turnbull,21.0,Christianity,Federal-gov,99199.0,Own-child,White,Federal-gov,Edinburgh,0
31891,Benjamin Charlie Smith,25.0,Christianity,Private,141876.0,Unmarried,White,Private,Leeds,0
31892,Damien Molly Randall,67.0,Christianity,?,93318.0,Unmarried,White,?,Edinburgh,0
31893,Mr. Richard Hunter,44.0,Christianity,Private,96102.0,Not-in-family,White,Private,Mohamedview,0
31894,Clive Margaret Allen,24.0,Christianity,Private,182812.0,Own-child,White,Private,Edinburgh,0
31895,Mr. Andrew Gough,55.0,Christianity,Local-gov,135840.0,Husband,White,Local-gov,Swindon,0
31896,Clive Rosemary Chambers,25.0,Christianity,Private,198163.0,Own-child,White,Private,Edinburgh,0
31897,Mrs. Howard Dawn Hunter,18.0,Christianity,Private,130849.0,Own-child,White,Private,Edinburgh,0
31898,Mohammed Greenwood,49.0,Christianity,Private,20296.0,Not-in-family,White,Private,Edinburgh,0
31899,Danny Francis,33.0,Christianity,Private,385959.0,Own-child,White,Private,Edinburgh,0
31901,Russell Williams,29.0,Christianity,State-gov,409201.0,Husband,White,State-gov,Leicester,0
31902,Mr. Keith Terence Ahmed,38.0,Christianity,Private,372525.0,Unmarried,White,Private,Swindon,0
31903,Adam Jeremy Fox,62.0,Christianity,Federal-gov,209433.0,Husband,Black,Federal-gov,East Georgia,0
31905,Mr. Justin Graham,39.0,Christianity,State-gov,364958.0,Husband,White,State-gov,Edinburgh,0
31907,Justin Woods,47.0,Christianity,Private,168211.0,Husband,White,Private,Oxford,0
31908,Miss Reece Hilton,37.0,Christianity,Private,103925.0,Unmarried,White,Private,Edinburgh,0
31910,Bradley Jamie Miller,37.0,Christianity,Private,126954.0,Not-in-family,White,Private,Edinburgh,0
31911,Mr. Adam Evans,69.0,Christianity,Private,197080.0,Husband,White,Private,Leeds,0
31912,Mr. Shaun Turner,34.0,Christianity,Private,112139.0,Husband,White,Private,Leeds,0
31913,Stanley Bates,34.0,Islam,Private,188246.0,Husband,White,Private,Swindon,0
31914,Brett Little,55.0,Christianity,Private,255364.0,Husband,White,Private,Edinburgh,0
31915,Gerard Tracy Mitchell,56.0,Christianity,Private,276229.0,Not-in-family,White,Private,Edinburgh,0
31916,Mohamed Brady,53.0,Christianity,Private,127671.0,Husband,White,Private,Leeds,0
31917,Dennis Harper,53.0,Christianity,Local-gov,137753.0,Wife,Black,Local-gov,Leeds,0
31918,Henry Shepherd,24.0,Christianity,Private,55674.0,Not-in-family,White,Private,Edinburgh,0
31919,Kieran Grace Walton,55.0,Christianity,Private,177380.0,Not-in-family,White,Private,Edinburgh,0
31921,Miss Denis Whitehouse,20.0,Christianity,Private,39477.0,Not-in-family,White,Private,Edinburgh,0
31922,Joshua Woodward,56.0,Christianity,Self-emp-not-inc,126117.0,Not-in-family,White,Self-emp-not-inc,Edinburgh,0
31923,Mr. Reece Powell,39.0,Christianity,Private,159179.0,Husband,White,Private,Leeds,0
31925,Danny Philip Barker,64.0,Christianity,Private,98586.0,Husband,White,Private,Swindon,0
31927,Mrs. Kieran Wallace,23.0,Christianity,Private,200318.0,Not-in-family,White,Private,Edinburgh,0
31928,George Arthur Perry,40.0,Christianity,Federal-gov,363630.0,Husband,Black,Federal-gov,Swindon,0
31929,Graham Sanderson,27.0,Christianity,Private,358636.0,Husband,White,Private,Edinburgh,0
31931,Clifford Smith,35.0,Christianity,Private,209808.0,Husband,White,Private,Marshland,0
31932,Ms. Terry Angela Dunn,43.0,Christianity,Private,156580.0,Wife,White,Private,Oxford,0
31935,Paul Thomas,29.0,Christianity,Private,75695.0,Not-in-family,White,Private,Edinburgh,0
31936,Abdul Danny Clark,30.0,Christianity,Private,164190.0,Husband,White,Private,Bristol,0
31937,Mr. Christopher Mathew Reeves,29.0,Not Stated,Private,510072.0,Husband,White,Private,Edinburgh,0
31940,Frederick Khan,37.0,Christianity,Private,162424.0,Husband,White,Private,Swindon,0
31941,Mohammed Julian Roberts,46.0,Christianity,Private,148995.0,Husband,White,Private,Swindon,0
31942,Miss Eric Mann,39.0,Christianity,Private,347960.0,Not-in-family,White,Private,Swindon,0
31943,Ms. Simon Vanessa Patel,34.0,Christianity,State-gov,20057.0,Unmarried,Asian-Pac-Islander,State-gov,Edinburgh,0
31944,Oliver Conor Powell,26.0,Christianity,Private,312338.0,Unmarried,Amer-Indian-Eskimo,Private,Edinburgh,0
31945,Ryan Bennett,46.0,Christianity,Private,45857.0,Wife,White,Private,Edinburgh,0
31946,Miss Carl Barrett,50.0,Christianity,Self-emp-inc,109705.0,Unmarried,White,Self-emp-inc,Edinburgh,0
31949,Mr. Edward Christian Jones,41.0,Christianity,Private,191196.0,Not-in-family,White,Private,Edinburgh,0
31950,Connor Charlton,38.0,Christianity,Private,111499.0,Husband,White,Private,Edinburgh,0
31953,Robert Kelly Hudson,30.0,Christianity,?,189282.0,Not-in-family,White,?,Edinburgh,0
31954,Mr. Frank Walker,37.0,Christianity,Private,102729.0,Not-in-family,White,Private,Edinburgh,0
31955,Francis Harris,26.0,Christianity,Private,167350.0,Own-child,White,Private,Edinburgh,0
31957,Miss Clive Grace Holmes,25.0,Christianity,Private,190350.0,Unmarried,Black,Private,Edinburgh,0
31958,Aaron Holloway,42.0,Christianity,Federal-gov,106982.0,Unmarried,White,Federal-gov,Edinburgh,0
31959,Kieran Marc Quinn,44.0,Not Stated,Private,212894.0,Not-in-family,White,Private,Swindon,0
31960,Mr. Joe Danny Jackson,49.0,Christianity,Private,297884.0,Husband,White,Private,Edinburgh,0
31961,Miss Peter Julia Phillips,39.0,Christianity,Local-gov,164156.0,Unmarried,White,Local-gov,Edinburgh,0
31962,Mr. Mohammed Jason Carter,62.0,Christianity,Private,95500.0,Husband,White,Private,Bristol,0
31963,Mr. Jacob Edward Clarke,54.0,Christianity,Private,137192.0,Unmarried,Asian-Pac-Islander,Private,Robinsonside,0
31965,Mr. William O'Brien,49.0,Christianity,Private,83610.0,Husband,White,Private,Swindon,0
31967,Peter Harvey,21.0,Christianity,Private,510072.0,Own-child,Black,Private,Edinburgh,0
31968,Miss Jeremy Walker,26.0,Christianity,Private,27411.0,Not-in-family,White,Private,Edinburgh,0
31969,Mrs. Louis Taylor,50.0,Christianity,Private,158508.0,Not-in-family,White,Private,Edinburgh,0
31973,Ms. Stewart Brennan,59.0,Not Stated,Self-emp-not-inc,197665.0,Unmarried,White,Self-emp-not-inc,Leeds,0
31974,Mrs. Frederick Humphries,47.0,Christianity,Private,190487.0,Unmarried,White,Private,Edinburgh,0
31976,Ms. Ricky Lucy Taylor,21.0,Christianity,Private,174391.0,Own-child,White,Private,Edinburgh,0
31977,Miss Jamie Pearson,18.0,Buddhism,Private,301867.0,Own-child,Amer-Indian-Eskimo,Private,Edinburgh,0
31978,Wayne Patel,31.0,Christianity,Private,233980.0,Husband,White,Private,Edinburgh,0
31979,Douglas Gallagher,46.0,Not Stated,Private,341995.0,Husband,White,Private,Swindon,0
31980,Joel Harrison,38.0,Christianity,Private,206888.0,Not-in-family,White,Private,Bristol,0
31982,Mr. Dale Timothy Jones,73.0,Christianity,Self-emp-not-inc,473748.0,Husband,White,Self-emp-not-inc,Edinburgh,0
31983,Dr. Tony Wilkins,49.0,Christianity,Local-gov,37353.0,Husband,White,Local-gov,Swindon,0
31985,Mr. Elliot Dawson,58.0,Christianity,?,97634.0,Husband,White,?,Edinburgh,0
31986,Charlie Evans,25.0,Christianity,Private,424494.0,Husband,White,Private,Edinburgh,0
31987,Mr. Samuel Darren Davis,28.0,Christianity,Private,109001.0,Husband,White,Private,Swindon,0
31988,Jack Dale Cooper,26.0,Christianity,Private,104993.0,Own-child,Black,Private,Edinburgh,0
31989,Sean Khan,44.0,Christianity,Private,403782.0,Not-in-family,White,Private,Oxford,0
31990,Shane Charlotte Jackson,18.0,Not Stated,Private,238628.0,Own-child,White,Private,Edinburgh,0
31991,Terence Clark,37.0,Christianity,Private,132879.0,Husband,White,Private,Oxford,0
31992,Mrs. Jeremy Katy Howell,53.0,Christianity,Private,117496.0,Unmarried,White,Private,South Olivia,0
31993,Mr. Gregory Malcolm Clarke,60.0,Not Stated,Private,56248.0,Husband,White,Private,Jakeshire,0
31995,Mr. Allan Watson,62.0,Christianity,Private,51170.0,Husband,White,Private,Bristol,0
31997,Jordan Smith,52.0,Christianity,?,248113.0,Other-relative,White,?,Edinburgh,0
31998,Mr. Howard Alexander Wood,68.0,Christianity,Private,154035.0,Other-relative,Black,Private,Edinburgh,0
31999,Mr. Marc Jacob Jones,39.0,Other religions,Local-gov,200153.0,Not-in-family,White,Local-gov,Edinburgh,0
32000,Gerald Read,35.0,Sikhism,Private,44780.0,Wife,White,Private,Coletown,0
32001,Mr. Brett Shaw,54.0,Christianity,Private,510072.0,Husband,White,Private,Edinburgh,0
32002,Dr. James Patel,37.0,Not Stated,State-gov,108320.0,Unmarried,White,State-gov,Edinburgh,0
32004,Mrs. Steven Williams,28.0,Christianity,Private,66777.0,Other-relative,White,Private,Edinburgh,0
32006,Christian Ronald Stephens,39.0,Christianity,Federal-gov,432555.0,Husband,Black,Federal-gov,Edinburgh,0
32007,Mr. Victor Jenkins,46.0,Christianity,Private,29437.0,Husband,White,Private,Port Ian,0
32008,Mr. Mohamed Gareth Roberts,48.0,Christianity,Self-emp-not-inc,177783.0,Not-in-family,White,Self-emp-not-inc,Edinburgh,0
32011,Eric Anthony Lewis,73.0,Christianity,Private,183213.0,Not-in-family,White,Private,Janiceberg,0
32014,Oliver Williams,31.0,Christianity,Private,19302.0,Husband,White,Private,Swindon,0
32015,Jordan Smith,23.0,Christianity,Self-emp-inc,306868.0,Not-in-family,White,Self-emp-inc,Edinburgh,0
32016,Mrs. Charlie Harris,30.0,Christianity,Private,110622.0,Not-in-family,Asian-Pac-Islander,Private,Edinburgh,0
32017,Mr. Thomas Faulkner,38.0,Not Stated,Private,205852.0,Husband,White,Private,Swindon,0
32018,Ashley Francis Gill,61.0,Christianity,Private,223975.0,Husband,White,Private,Edinburgh,0
32019,Douglas Sally Martin,21.0,Christianity,Private,54472.0,Unmarried,White,Private,Edinburgh,0
32020,Mr. Joel Bird,18.0,Christianity,Private,387568.0,Own-child,White,Private,Edinburgh,0
32021,Victor Cooper,28.0,Christianity,Private,52636.0,Husband,White,Private,Leeds,0
32023,Gerard Wood,70.0,Christianity,?,173736.0,Husband,White,?,Edinburgh,0
32024,Dominic Edwards,33.0,Islam,Private,158416.0,Not-in-family,White,Private,Edinburgh,0
32025,Harry Thompson,33.0,Not Stated,Private,232766.0,Not-in-family,White,Private,Edinburgh,0
32026,Mr. Leonard Graham Ellis,37.0,Christianity,Private,272944.0,Not-in-family,White,Private,Edinburgh,0
